Rank,Log_Frequency,Word,Kana
2113,3.544142657647253,需要,じゅよう
2114,3.5432754802551445,始まる,はじまる
2115,3.5432754802551445,無視,むし
2116,3.5429862539335333,設立,せつりつ
2124,3.5400893805287743,生物,せいぶつ
2129,3.5389282773504327,優勝,ゆうしょう
2130,3.5389282773504327,多様,たよう
2131,3.5380565643793527,特許,とっきょ
2134,3.536893097116055,働く,はたらく
2135,3.536893097116055,を通して,をとおして
2137,3.5342703358865175,不動産,ふどうさん
2138,3.533102452542094,野菜,やさい
2143,3.529004086149812,承知,しょうち
2145,3.5275363037051735,供給,きょうきゅう
2146,3.5272424885128144,秘密,ひみつ
2147,3.525772116243786,誰か,だれか
2148,3.5254777821724925,独自,どくじ
2149,3.5254777821724925,獲得,かくとく
2150,3.5254777821724925,許可,きょか
2153,3.522824869783854,外交,がいこう
2156,3.522234376704989,論理,ろんり
2160,3.5195728343974766,深く,ふかく
2162,3.5177945292459696,極めて,きわめて
2163,3.5177945292459696,本質,ほんしつ
2164,3.516013056090737,多少,たしょう
2167,3.5151211279804695,手紙,てがみ
2179,3.508256453955563,強制,きょうせい
2180,3.5076572927632825,宣言,せんげん
2184,3.505557396986398,優先,ゆうせん
2190,3.5010427166318716,職業,しょくぎょう
2193,3.500741011998417,援助,えんじょ
2194,3.500137329517059,申請,しんせい
2202,3.4949912609485163,高速,こうそく
2206,3.493472657771326,特殊,とくしゅ
2208,3.492256112609122,次回,じかい
2209,3.4919517449306197,文学,ぶんがく
2211,3.4907333469730104,議会,ぎかい
2213,3.489513462710723,介護,かいご
2216,3.4876808415502927,削除,さくじょ
2218,3.486763269991802,両方,りょうほう
2221,3.4855385300959063,本部,ほんぶ
2222,3.4852321106052293,横浜,よこはま
2223,3.4852321106052293,切れ,ぎれ
2226,3.4836986031738992,処分,しょぶん
2230,3.48308454113434,共有,きょうゆう
2231,3.482470101790892,変える,かえる
2232,3.482470101790892,学者,がくしゃ
2237,3.477849733183238,風景,ふうけい
2239,3.477540948249489,中小,ちゅうしょう
2243,3.475376779836407,高齢,こうれい
2253,3.4719664525503626,職場,しょくば
2255,3.4697901731277674,材料,ざいりょう
2256,3.4682327829983137,考慮,こうりょ
2257,3.467297183366679,主人公,しゅじんこう
2260,3.4663607075685685,実感,じっかん
2263,3.4660483539817717,近代,きんだい
2264,3.4660483539817717,借り,かり
2266,3.4657359027997265,航空,こうくう
2267,3.4647979630717503,一時,いちじ
2269,3.4638591427868666,分類,ぶんるい
2270,3.4638591427868666,戦後,せんご
2274,3.462919440290152,減少,げんしょう
2275,3.4604092412940015,哲学,てつがく
2281,3.454738148590185,巨大,きょだい
2287,3.4518904959776733,条約,じょうやく
2289,3.451573588987222,人類,じんるい
2304,3.443298557680791,低下,ていか
2307,3.4420193761824107,捜査,そうさ
2309,3.4420193761824107,分の,ぶんの
2318,3.4378506993101907,理想,りそう
2319,3.4368862240706624,天気,てんき
2320,3.436242723404956,当局,とうきょく
2322,3.436242723404956,挨拶,あいさつ
2325,3.435598808379488,受験,じゅけん
2327,3.4346321577483927,観察,かんさつ
2329,3.4326960487215263,要因,よういん
2330,3.4326960487215263,促進,そくしん
2334,3.4294608469350147,税金,ぜいきん
2336,3.4288125486951286,異常,いじょう
2338,3.4278393126085764,無事,ぶじ
2339,3.4275146899795286,合意,ごうい
2340,3.426215144637443,統計,とうけい
2344,3.4226326623822203,不可能,ふかのう
2345,3.4226326623822203,領域,りょういき
2346,3.4223063448723905,働き,はたらき
2347,3.4223063448723905,普及,ふきゅう
2349,3.4216533902295376,周囲,しゅうい
2352,3.4210000089583352,一切,いっさい
2353,3.420673158162812,素材,そざい
2354,3.4190372997904865,新規,しんき
2355,3.4187098067467865,児童,じどう
2356,3.418054498728578,自民党,じみんとう
2358,3.417726683613366,把握,はあく
2359,3.417726683613366,前後,まえしりえ
2360,3.4173987610001633,又は,または
2364,3.415100286831147,権力,けんりょく
2370,3.4111477125153233,女子,おなご
2372,3.410817625039146,扱い,あつかい
2375,3.410157123033627,予測,よそく
2376,3.410157123033627,自衛隊,じえいたい
2380,3.4091655513113324,常識,じょうしき
2386,3.4078419243808242,緊張,きんちょう
2388,3.4065165431397553,沢山,だくさん
2391,3.4058531931983493,博士,はくし
2392,3.4048573424936426,進む,すすむ
2393,3.4048573424936426,教科書,きょうかしょ
2394,3.403860499081639,先週,せんしゅう
2397,3.402196881995239,朝鮮,ちょうせん
2399,3.402196881995239,品質,ひんしつ
2400,3.401863826205316,太陽,たいよう
2401,3.4008639927609177,勤務,きんむ
2402,3.4005304926744517,水準,すいじゅん
2404,3.3998631586490187,公務員,こうむいん
2405,3.3998631586490187,意図,いと
2407,3.3995293245614584,用語,ようご
2408,3.3991953789914824,進行,しんこう
2409,3.3985271531062766,近所,きんじょ
2414,3.3961848398386114,講師,こうし
2421,3.392829131991639,留学,りゅうがく
2427,3.390810288775669,嫌い,ぎらい
2428,3.39047341829918,創造,そうぞう
2429,3.39047341829918,物価,ぶっか
2431,3.3891248004278864,統一,とういつ
2441,3.3847291889548483,広く,ひろく
2442,3.3843902633457743,飛行機,ひこうき
2443,3.3843902633457743,進化,しんか
2450,3.3813347525659037,見解,けんかい
2454,3.379633203746315,貿易,ぼうえき
2455,3.3789517727148355,発想,はっそう
2456,3.3786108829893595,助け,たすけ
2460,3.377928754722801,経過,けいか
2461,3.3775875160230218,専用,せんよう
2464,3.377246160839642,売り,うり
2465,3.3769046890931107,訪れ,おとずれ
2470,3.3748534063225537,事前,じぜん
2473,3.3738261848660236,災害,さいがい
2475,3.3727979071404577,連携,れんけい
2476,3.3727979071404577,信用,しんよう
2482,3.3666059368925363,高度,こうど
2485,3.3655702040190043,開け,あけ
2487,3.3655702040190043,宣伝,せんでん
2489,3.3638415951183864,迷惑,めいわく
2494,3.3621099929541085,主要,しゅよう
2497,3.3617633124167483,配信,はいしん
2498,3.3614165116503107,確立,かくりつ
2499,3.3600281046240843,統合,とうごう
2503,3.3593331775634563,時半,じはん
2511,3.3575937441800234,物理,ぶつり
2516,3.3548043420924447,笑顔,えがお
2518,3.3548043420924447,訴え,うったえ
2523,3.3527071725017215,知的,ちてき
2526,3.3506055955460954,緊急,きんきゅう
2528,3.349553148509817,動作,どうさ
2532,3.3470931226689546,先輩,せんぱい
2534,3.34603697048488,見直し,みなおし
2535,3.34603697048488,本格,ほんかく
2536,3.344979701663927,合併,がっぺい
2537,3.344979701663927,反省,はんせい
2541,3.342508385313476,製作,せいさく
2545,3.341801171705499,診断,しんだん
2547,3.34109345759245,要望,ようぼう
2549,3.340385242265398,工業,こうぎょう
2553,3.336836622501765,白い,しろい
2559,3.3350575791576103,国立,こくりつ
2561,3.332204510175204,石油,せきゆ
2562,3.331489969237335,自治体,じちたい
2567,3.330059353828816,定め,さだめ
2570,3.3297013799570854,貢献,こうけん
2572,3.329343277894172,配慮,はいりょ
2576,3.327550841493857,書類,しょるい
2577,3.327550841493857,主催,しゅさい
2581,3.326832966373293,調子,ちょうし
2582,3.326114575537799,単語,たんご
2584,3.323956301318708,表情,ひょうじょう
2587,3.3235961356386037,基地,きち
2590,3.3228754148866857,駐車,ちゅうしゃ
2591,3.322514859627687,比較的,ひかくてき
2593,3.3221541743217027,景気,けいき
2594,3.321793358874887,世間,せけん
2597,3.320710130749469,植物,しょくぶつ
2598,3.320710130749469,単なる,たんなる
2602,3.318540147981146,自治,じち
2603,3.3178157727231046,限界,げんかい
2608,3.3167282250357055,安く,やすく
2609,3.3167282250357055,転換,てんかん
2616,3.3145495749364833,感染,かんせん
2617,3.312730400339825,根拠,こんきょ
2620,3.3123661679555396,原稿,げんこう
2621,3.3120018028576848,悩み,なやみ
2624,3.3109079103146946,相場,そうば
2625,3.3101779832749867,合格,ごうかく
2626,3.3101779832749867,記載,きさい
2634,3.3079849999399764,地図,ちず
2635,3.3076190347025896,大学院,だいがくいん
2638,3.3068867021909143,拒否,きょひ
2641,3.3043193066856684,最低,さいてい
2642,3.303216973301952,微妙,みみょう
2643,3.303216973301952,見方,みかた
2644,3.3028492586443794,美味しい,おいしい
2645,3.3028492586443794,抱え,かかえ
2647,3.3021134234382563,弱い,よわい
2648,3.3017453026904953,遠く,とおく
2651,3.3002714630721948,削減,さくげん
2653,3.2999026635105744,青年,せいねん
2655,3.299533727885655,思える,おもえる
2657,3.29842610362621,支え,ささえ
2659,3.2980566227426418,劇場,げきじょう
2660,3.2976870052924907,強調,きょうちょう
2661,3.2969473602883563,要するに,ようするに
2663,3.295836866004329,防衛,ぼうえい
2666,3.2943542860441064,初期,しょき
2668,3.2936121709822177,機構,きこう
2673,3.291754470280773,真剣,しんけん
2674,3.2906381910950913,講義,こうぎ
2678,3.2895206644375325,対処,たいしょ
2679,3.2891478778535324,実質,じっしつ
2680,3.2880286835565173,貴重,きちょう
2685,3.286160571673797,大手,おおで
2686,3.286160571673797,工夫,こうふ
2688,3.285412348668445,諸国,しょこく
2692,3.283914221047423,監視,かんし
2694,3.2831643147505627,認定,にんてい
2695,3.2831643147505627,必ずしも,かならずしも
2696,3.2831643147505627,文庫,ぶんこ
2699,3.2816628129669656,勝ち,がち
2700,3.281287084989598,各種,かくしゅ
2702,3.2805352052549286,福岡,ふくおか
2708,3.2782761681496484,意外,いがい
2709,3.27601201623901,容疑,ようぎ
2710,3.27601201623901,明治,めいじ
2711,3.27601201623901,命令,めいれい
2712,3.2756341586868096,向こう,むこう
2713,3.2756341586868096,根本,ねほん
2714,3.2752561583043085,重視,じゅうし
2721,3.2722270003651954,医学,いがく
2724,3.270708973508218,株主,かぶぬし
2727,3.26880819361641,合理,ごうり
2730,3.2684276036974484,中間,ちゅうかん
2731,3.26804686887465,鉄道,てつどう
2733,3.2653776585196206,入手,にゅうしゅ
2734,3.2653776585196206,名古屋,なごや
2745,3.2596338173403687,印刷,いんさつ
2746,3.2588654730843594,帰国,きこく
2747,3.2584810794605605,発揮,はっき
2749,3.2577118486533987,市町村,しちょうそん
2751,3.2565568918358894,規則,きそく
2753,3.255400599550573,一致,いっち
2757,3.2530839961979376,主体,チュチェ
2759,3.2526973733437115,原告,げんこく
2761,3.2526973733437115,住む,すむ
2763,3.251923678914401,部長,ぶちょう
2764,3.251536607107749,習慣,しゅうかん
2765,3.251536607107749,筆者,ひっしゃ
2766,3.2507620137305224,以内,いない
2771,3.2480462021679806,模様,もよう
2772,3.2472688993694185,日曜日,にちようび
2773,3.2464909919011737,越え,ごえ
2774,3.2464909919011737,速度,そくど
2775,3.2461018111217923,外部,がいぶ
2776,3.24571247882176,抵抗,ていこう
2780,3.243373296468588,会見,かいけん
2781,3.242982900211434,定期,ていき
2782,3.241419789303095,市内,しない
2783,3.241419789303095,混乱,こんらん
2786,3.23907053215372,自殺,じさつ
2788,3.2375012889913655,都合,つごう
2789,3.2371085931292605,幸い,さいわい
2790,3.2367157429965316,検証,けんしょう
2791,3.2363227384719213,概要,がいよう
2792,3.2363227384719213,温泉,おんせん
2795,3.2347491740244907,漢字,かんじ
2802,3.233173129569025,賛成,さんせい
2807,3.2304090606818736,民主党,みんしゅとう
2811,3.229617921400103,帰宅,きたく
2815,3.228033762652966,天皇,てんのう
2819,3.226050028616201,重大,じゅうだい
2821,3.224857896545748,容易,ようい
2833,3.219675505038765,不満,ふまん
2835,3.219675505038765,流通,りゅうつう
2838,3.217274543501227,原理,げんり
2841,3.2164729402518906,株価,かぶか
2842,3.215269329274089,想定,そうてい
2845,3.212857752542638,眺め,ながめ
2846,3.2124552570652782,要請,ようせい
2847,3.2120525995200753,楽器,がっき
2851,3.210440346047099,廃止,はいし
2856,3.208421366964342,今月,こんげつ
2858,3.207208020000519,滞在,たいざい
2860,3.2068032436339315,各地,かくち
2861,3.2063983033570884,従業,じゅうぎょう
2865,3.2047769004886995,確定,かくてい
2866,3.203559120756308,合計,ごうけい
2867,3.203559120756308,伝える,つたえる
2868,3.2031528644029645,怒り,いかり
2874,3.20071185424053,発信,はっしん
2875,3.197856457644125,建て,だて
2877,3.197856457644125,連載,れんさい
2882,3.195811885269649,日経,にっけい
2883,3.195811885269649,主人,しゅじん
2885,3.1949928844048685,一瞬,いっしゅん
2886,3.1949928844048685,老人,ろうじん
2888,3.194173212227829,当日,とうじつ
2889,3.1937631240531252,早速,さっそく
2893,3.191710156795431,神戸,こうべ
2897,3.188828903515904,認める,みとめる
2898,3.188416617383492,正式,せいしき
2901,3.1875915348284347,出場,でば
2902,3.1855258451866466,徹底,てってい
2906,3.184284380098582,退職,たいしょく
2907,3.1834558796369405,動く,うごく
2908,3.1830413718589847,入学,にゅうがく
2909,3.1830413718589847,週末,しゅうまつ
2910,3.1830413718589847,殺人,さつじん
2911,3.1830413718589847,代理,だいり
2912,3.1822118404966093,演出,えんしゅつ
2914,3.1817968166267803,掃除,そうじ
2917,3.180550710546533,公表,こうひょう
2922,3.1788868166518376,実績,じっせき
2938,3.1734599613377186,風呂,ふろ
2946,3.1701056604987716,犠牲,ぎせい
2947,3.1701056604987716,暴力,ぼうりょく
2950,3.169685580677429,愛し,はし
2954,3.1654750481410856,面倒,めんどう
2955,3.165053018170694,知事,ちじ
2958,3.164208423525893,起業,きぎょう
2959,3.163785858550241,試み,こころみ
2964,3.1612467120315646,困る,こまる
2965,3.1608228934195837,聖書,せいしょ
2966,3.160398895109225,一気に,いっきに
2968,3.15997471694804,引き,ひき
2969,3.15997471694804,移行,いこう
2972,3.158701101832131,成績,せいせき
2974,3.1565747986708215,勝負,しょうぶ
2975,3.1565747986708215,同じく,おなじく
2976,3.1561489949598958,翌日,よくじつ
2977,3.1557230098629323,降り,おり
2979,3.1552968432253294,別れ,わかれ
2980,3.1552968432253294,直後,ちょくご
2982,3.154443964708812,進める,すすめる
