Rank,Word,Kana,Log Frequency
1836,便利,べんり,3.707701208354524
1837,支配,しはい,3.706964921660321
1839,何とか,なんとか,3.7067193722422673
1840,講座,こうざ,3.7059823620135983
1841,現地,げんち,3.7059823620135983
1842,態度,たいど,3.7049988359938197
1844,触れ,ふれ,3.7040143416982065
1845,書き込み,かきこみ,3.7040143416982065
1846,審査,しんさ,3.703768066607687
1847,公園,こうえん,3.703028877218356
1848,過程,かてい,3.702535780561422
1849,研修,けんしゅう,3.7020424406402173
1851,長官,ちょうかん,3.701548857214599
1855,連続,れんぞく,3.6998193941522706
1857,空気,くうき,3.6990772790903823
1858,翻訳,ほんやく,3.6988297849671046
1863,単純,たんじゅん,3.696847623763113
1864,嬉しい,うれしい,3.695606774863363
1865,５月,ごがつ,3.6951100038645723
1866,予約,よやく,3.694612985961697
1867,構築,こうちく,3.6933693593867885
1869,論文,ろんぶん,3.6928714753834737
1875,継続,けいぞく,3.6896291730044823
1876,内部,ないぶ,3.688129172723232
1877,豊か,ゆたか,3.687878953780353
1878,生命,せいめい,3.6876286722122837
1879,所得,しょとく,3.6871279210751298
1880,制作,せいさく,3.686376323895818
1882,単位,たんい,3.684620397193553
1883,自信,じしん,3.684620397193553
1884,生きる,いきる,3.6843692986360503
1895,距離,きょり,3.677565694213663
1896,複数,ふくすう,3.677565694213663
1897,恋愛,れんあい,3.6768068728796672
1900,運転,うんてん,3.675794214565281
1901,支持,しじ,3.6750340472918834
1902,確実,かくじつ,3.6750340472918834
1904,日間,にっかん,3.674273301724574
1907,早い,はやい,3.6732580732109796
1908,交渉,こうしょう,3.6727500721840527
1909,司法,しほう,3.6724959748634123
1913,普段,ふだん,3.6676558176623097
1914,方式,ほうしき,3.6676558176623097
1915,出席,しゅっせき,3.66714496196793
1916,金利,きんり,3.6658666798048634
1921,始める,はじめる,3.664842876285695
1922,安い,やすい,3.664586761544892
1925,危機,きき,3.6630486940794147
1926,次に,つぎに,3.6609942506244004
1927,募集,ぼしゅう,3.660737148167656
1929,休み,やすみ,3.6584202466292277
1930,自宅,じたく,3.656356262408376
1931,深い,ふかい,3.656356262408376
1932,上記,じょうき,3.656356262408376
1933,分かる,わかる,3.656356262408376
1934,人権,じんけん,3.6560979645895566
1936,複雑,ふくざつ,3.655839600035736
1939,逮捕,たいほ,3.652734007477583
1942,守る,まもる,3.6519561000093383
1945,取る,とる,3.648057459593681
1946,証明,しょうめい,3.647275904258861
1947,概念,がいねん,3.6470152500152375
1952,単に,たんに,3.6449275665847534
1953,今週,こんしゅう,3.643882088183201
1954,空港,くうこう,3.6436205477083212
1955,適切,てきせつ,3.6430972614588084
1956,財産,ざいさん,3.6428355156125294
1957,判決,はんけつ,3.641525757730466
1958,作家,さっか,3.6410013738694724
1959,学ぶ,まなぶ,3.6410013738694724
1962,迎え,むかえ,3.639426570394406
1963,思考,しこう,3.6391638618680036
1964,接続,せつぞく,3.6378492830011573
1965,出会い,であい,3.6378492830011573
1967,形式,けいしき,3.636532973741727
1969,義務,ぎむ,3.6325736179028416
1970,仕組み,しくみ,3.630720539940404
1971,再生,さいせい,3.6304555339762192
1972,破壊,はかい,3.6301904577652566
1974,国務大臣,こくむだいじん,3.627801604605346
1979,始まり,はじまり,3.6254070311583626
1981,公式,こうしき,3.624607564093796
1982,場面,ばめん,3.623540612805596
1983,英国,えいこく,3.622739651609391
1985,年生,ねんせい,3.622739651609391
1990,就職,しゅうしょく,3.620600613360642
1993,派遣,はけん,3.6192613872330663
1998,名無し,ななし,3.616846251214105
2000,定義,ていぎ,3.615501984309161
2002,超え,ごえ,3.6130777406976544
2004,当たり前,あたりまえ,3.6114583071453517
2005,約束,やくそく,3.6111881463980646
2010,出身,しゅっしん,3.608482517041907
2011,局長,きょくちょう,3.607940511608584
2014,事項,じこう,3.60576954739093
2015,観点,かんてん,3.6054978451748854
2017,趣味,しゅみ,3.602231647388264
2021,ご覧,ごらん,3.5997749790311153
2022,出発,しゅっぱつ,3.5989547465859495
2023,語る,かたる,3.597860055726768
2025,会計,かいけい,3.597312260588446
2026,残り,のこり,3.5970382504483562
2028,記述,きじゅつ,3.596490004820589
2029,形成,けいせい,3.596490004820589
2030,資源,しげん,3.596215769250517
2032,願い,ねがい,3.595118074299462
2033,事例,じれい,3.594843462187342
2034,金額,きんがく,3.5940191730899764
2037,と共に,とともに,3.5931942039795284
2038,立ち,たち,3.5923685537330927
2039,取り上げ,とりあげ,3.5923685537330927
2040,証券,しょうけん,3.5920931854262443
2043,成立,せいりつ,3.591542221224979
2046,軍事,ぐんじ,3.5874002851640823
2047,訓練,くんれん,3.587123545159549
2048,来年,らいねん,3.5865698352893665
2049,食品,しょくひん,3.584629432740137
2050,証拠,しょうこ,3.583796677660784
2053,変わる,かわる,3.581572601125427
2056,不明,ふめい,3.5796224681769866
2058,内閣,ないかく,3.57906458810673
2059,北海道,ほっかいどう,3.5773890780805733
2063,裁判所,さいばんしょ,3.574870537502069
2064,挑戦,ちょうせん,3.574870537502069
2065,やり方,やりかた,3.5745903077118086
2071,物質,ぶっしつ,3.571502585960364
2074,手法,しゅほう,3.5700959181239695
2075,保存,ほぞん,3.5689691574413787
2076,相互,そうご,3.5689691574413787
2078,依頼,いらい,3.5672766323546874
2080,特集,とくしゅう,3.5658640032173894
2082,設備,せつび,3.563882963939251
2087,国連,こくれん,3.559055466277736
2088,使える,つかえる,3.55820113047182
2089,季節,きせつ,3.5579161895951237
2090,答弁,とうべん,3.5576311675039825
2093,意思,いし,3.5553480614894135
2094,保証,ほしょう,3.5544905510752844
2095,実態,じったい,3.5539184686798193
2096,当初,とうしょ,3.5539184686798193
2100,装置,そうち,3.5524868292083815
2103,被告,ひこく,3.5516268606875596
2104,所有,しょゆう,3.5504790843779097
2105,防止,ぼうし,3.550191934340043
2106,日時,にちじ,3.550191934340043
2107,目指し,めざし,3.5499047018233476
2110,問い合わせ,といあわせ,3.5467396869528134
2113,需要,じゅよう,3.544142657647253
2114,始まる,はじまる,3.5432754802551445
2115,無視,むし,3.5432754802551445
2116,設立,せつりつ,3.5429862539335333
2117,総理,そうり,3.542407550213679
2121,大き,おおき,3.541249137109912
2126,勧め,すすめ,3.539508997459668
2128,改めて,あらためて,3.53921867955953
2129,優勝,ゆうしょう,3.5389282773504322
2130,多様,たよう,3.5389282773504322
2131,特許,とっきょ,3.5380565643793527
2133,補助,ほじょ,3.5371840908617425
2134,働く,はたらく,3.536893097116055
2135,を通して,をとおして,3.536893097116055
2137,不動産,ふどうさん,3.5342703358865175
2138,野菜,やさい,3.533102452542094
2143,承知,しょうち,3.5290040861498118
2145,供給,きょうきゅう,3.5275363037051735
2146,秘密,ひみつ,3.5272424885128144
2147,誰か,だれか,3.525772116243786
2148,独自,どくじ,3.5254777821724925
2149,獲得,かくとく,3.5254777821724925
2150,許可,きょか,3.5254777821724925
2153,外交,がいこう,3.522824869783854
2156,論理,ろんり,3.522234376704989
2157,話す,はなす,3.521938999358284
2160,深く,ふかく,3.5195728343974766
2162,極めて,きわめて,3.5177945292459696
2163,本質,ほんしつ,3.5177945292459696
2164,多少,たしょう,3.5160130560907366
2165,出来事,できごと,3.515418525752178
2167,手紙,てがみ,3.5151211279804695
2172,お互い,おたがい,3.5121422756138823
2173,９月,くがつ,3.511843901749219
2179,強制,きょうせい,3.508256453955563
2180,宣言,せんげん,3.5076572927632825
2184,優先,ゆうせん,3.505557396986398
2185,遅れ,おくれ,3.505557396986398
2187,変わり,かわり,3.5046560900303856
2189,人材,じんざい,3.503152104185149
2190,職業,しょくぎょう,3.5010427166318716
2193,援助,えんじょ,3.500741011998417
2194,申請,しんせい,3.500137329517059
2200,喜び,よろこび,3.497113438491982
2202,高速,こうそく,3.4949912609485163
2206,特殊,とくしゅ,3.493472657771326
2208,次回,じかい,3.492256112609122
2209,文学,ぶんがく,3.4919517449306197
2210,お知らせ,おしらせ,3.4910380856619447
2211,議会,ぎかい,3.4907333469730104
2212,分け,わけ,3.4898185733156835
2213,介護,かいご,3.489513462710723
2216,削除,さくじょ,3.4876808415502927
2218,両方,りょうほう,3.486763269991802
2221,本部,ほんぶ,3.4855385300959063
2222,横浜,よこはま,3.4852321106052293
2226,処分,しょぶん,3.4836986031738992
2229,戦い,たたかい,3.4830845411343394
2230,共有,きょうゆう,3.4830845411343394
2231,変える,かえる,3.482470101790892
2232,学者,がくしゃ,3.482470101790892
2234,夫婦,ふうふ,3.481240089335692
2237,風景,ふうけい,3.477849733183238
2239,中小,ちゅうしょう,3.477540948249489
2243,高齢,こうれい,3.475376779836407
2247,１月,いちがつ,3.4747575847701837
2248,受け入れ,うけいれ,3.474447843401748
2249,夕方,ゆうがた,3.4741380060638707
2251,勝利,しょうり,3.4738280726970627
2253,職場,しょくば,3.4719664525503626
2255,材料,ざいりょう,3.4697901731277674
2256,考慮,こうりょ,3.4682327829983137
2257,主人公,しゅじんこう,3.467297183366679
2260,実感,じっかん,3.4663607075685685
2262,現れ,あらわれ,3.4660483539817717
2263,近代,きんだい,3.4660483539817717
2264,借り,かり,3.4660483539817717
2266,航空,こうくう,3.4657359027997265
2267,一時,いちじ,3.4647979630717503
2269,分類,ぶんるい,3.4638591427868666
2270,戦後,せんご,3.4638591427868666
2274,減少,げんしょう,3.462919440290152
2275,哲学,てつがく,3.4604092412940015
2281,巨大,きょだい,3.4547381485901854
2282,台湾,たいわん,3.4544221428994533
2283,試し,ためし,3.4544221428994533
2287,条約,じょうやく,3.4518904959776733
2289,人類,じんるい,3.4515735889872223
2295,個別,こべつ,3.4496700351129332
2304,低下,ていか,3.443298557680791
2305,機器,きき,3.44265917146975
2307,捜査,そうさ,3.4420193761824107
2308,死亡,しぼう,3.4420193761824107
2309,分の,ぶんの,3.4420193761824107
2311,聞こえ,きこえ,3.4404180948154366
2318,理想,りそう,3.4378506993101907
2319,天気,てんき,3.4368862240706624
2320,当局,とうきょく,3.436242723404956
2322,挨拶,あいさつ,3.436242723404956
2325,受験,じゅけん,3.435598808379488
2327,観察,かんさつ,3.4346321577483927
2328,もう一度,もういちど,3.4330189939851112
2329,要因,よういん,3.4326960487215263
2330,促進,そくしん,3.4326960487215263
2334,税金,ぜいきん,3.4294608469350147
2336,異常,いじょう,3.4288125486951286
2338,無事,ぶじ,3.4278393126085764
2339,合意,ごうい,3.427514689979529
2340,統計,とうけい,3.4262151446374434
2344,不可能,ふかのう,3.4226326623822203
2345,領域,りょういき,3.4226326623822203
2346,働き,はたらき,3.4223063448723905
2347,普及,ふきゅう,3.4223063448723905
2349,周囲,しゅうい,3.4216533902295376
2351,見事,みごと,3.4210000089583352
2352,一切,いっさい,3.4210000089583352
2353,素材,そざい,3.420673158162812
2354,新規,しんき,3.4190372997904865
2355,児童,じどう,3.4187098067467865
2356,自民党,じみんとう,3.418054498728578
2357,後ろ,うしろ,3.418054498728578
2358,把握,はあく,3.417726683613366
2360,又は,または,3.4173987610001633
2364,権力,けんりょく,3.4151002868311466
2365,趣旨,しゅし,3.4147715016892732
2372,扱い,あつかい,3.410817625039146
2375,予測,よそく,3.410157123033627
2376,自衛隊,じえいたい,3.410157123033627
2380,常識,じょうしき,3.4091655513113324
2385,目指す,めざす,3.4085039568445934
2386,緊張,きんちょう,3.407841924380824
2393,教科書,きょうかしょ,3.4048573424936426
2394,先週,せんしゅう,3.403860499081639
2396,２月,にがつ,3.4028626609812167
2397,朝鮮,ちょうせん,3.402196881995239
2398,余裕,よゆう,3.402196881995239
2399,品質,ひんしつ,3.402196881995239
2400,太陽,たいよう,3.401863826205316
2401,勤務,きんむ,3.4008639927609177
2402,水準,すいじゅん,3.4005304926744517
2404,公務員,こうむいん,3.3998631586490187
2405,意図,いと,3.3998631586490187
2407,用語,ようご,3.3995293245614584
2408,進行,しんこう,3.3991953789914824
2409,近所,きんじょ,3.3985271531062766
2410,呼ぶ,よぶ,3.3985271531062766
2414,講師,こうし,3.396184839838611
2416,郵便,ゆうびん,3.39484390768998
2418,候補,こうほ,3.394172766725191
2421,留学,りゅうがく,3.392829131991639
2425,返事,へんじ,3.391483689474516
2428,創造,そうぞう,3.39047341829918
2429,物価,ぶっか,3.39047341829918
2438,苦労,くろう,3.386422096080001
2440,押し,おし,3.385067999732272
2441,広く,ひろく,3.3847291889548483
2442,飛行機,ひこうき,3.3843902633457743
2443,進化,しんか,3.3843902633457743
2450,見解,けんかい,3.3813347525659037
2452,連合,れんごう,3.380654480430826
2454,貿易,ぼうえき,3.3796332037463146
2455,発想,はっそう,3.3789517727148355
2456,助け,たすけ,3.3786108829893595
2457,静か,しずか,3.3786108829893595
2460,経過,けいか,3.377928754722801
2461,専用,せんよう,3.3775875160230218
2464,売り,うり,3.377246160839642
2465,訪れ,おとずれ,3.3769046890931107
2470,事前,じぜん,3.3748534063225533
2473,災害,さいがい,3.3738261848660236
2475,連携,れんけい,3.3727979071404572
2476,信用,しんよう,3.3727979071404572
2482,高度,こうど,3.3666059368925363
2487,宣伝,せんでん,3.3655702040190043
2489,迷惑,めいわく,3.3638415951183864
2490,残る,のこる,3.363495514478144
2494,主要,しゅよう,3.3621099929541085
2497,配信,はいしん,3.3617633124167483
2498,確立,かくりつ,3.3614165116503107
2499,統合,とうごう,3.3600281046240843
2502,起こる,おこる,3.3593331775634567
2511,物理,ぶつり,3.3575937441800234
2512,８月,はちがつ,3.3575937441800234
2516,笑顔,えがお,3.3548043420924447
2518,訴え,うったえ,3.3548043420924447
2519,自動,じどう,3.354455119110024
2523,知的,ちてき,3.3527071725017215
2525,男女,おとこおんな,3.3520071374713836
